latitude_dd,longitude_dd,state,county,waterbody,peak_date,peak_stage,height_above_gnd
30.04586,-93.82016,TX,Orange County,Lower Sabine River,9/3/2017 5:00:00 PM,7.72,6.2
30.54902,-93.79739,TX,Newton County,Slaydons Creek,9/2/2017 5:00:00 PM,58.96,0
30.844218,-93.567081,LA,Beauregard Parish,Sabine River,9/2/2017 5:00:00 PM,82.31,5.02
30.826125,-93.651005,TX,Newton County,Sabine River,9/2/2017 5:00:00 PM,117.47,0
30.741645,-93.655255,TX,Newton County,Caney Creek,9/2/2017 10:00:00 AM,82.33,3.3
29.851138,-94.627485,TX,Chambers County,White's Bayou,9/2/2017 5:00:00 PM,30.9,4.8
29.839739,-94.65327,TX,Chambers County,Whites Bayou,9/2/2017 5:00:00 PM,16.36,7.5
30.06013,-93.80528,TX,Orange County,Lower Sabine River,9/3/2017 5:00:00 PM,7.6,1.9
29.81703,-94.646091,TX,Chambers County,Whites Bayou,9/16/2017 5:00:00 PM,22.61,4.2
29.80199,-94.658437,TX,Chambers County,Lake Anahuac,9/2/2017 5:00:00 PM,8.36,0
30.093633,-94.648516,TX,Liberty County,Long Island Creek,9/2/2017 5:00:00 PM,65.31,0.3
30.08774,-94.651543,TX,Liberty County,White's Bayou,9/2/2017 5:00:00 PM,65.63,3.4
30.036703,-94.671923,TX,Liberty County,Cow Island Bayou,9/2/2017 5:00:00 PM,59.78,0
29.975633,-94.649045,TX,Liberty County,West Branch Devers Canal,9/2/2017 5:00:00 PM,50.13,0
30.04077,-93.79326,TX,Orange County,Lower Sabine River,9/3/2017 5:00:00 PM,6.43,3
29.919754,-94.666657,TX,Liberty County,Turtle  Bayou,9/2/2017 5:00:00 PM,33.97,3.6
29.918794,-94.691962,TX,Liberty County,Canal,9/2/2017 5:00:00 PM,37.9,0
30.05119,-93.77306,TX,Orange County,Lower Sabine River,9/3/2017 5:00:00 PM,7.49,2.9
29.836905,-94.608614,TX,Chambers County,Whites Bayou,9/2/2017 5:00:00 PM,28.41,1.1
29.828702,-94.670315,TX,Chambers County,Turtle Bayou,9/2/2017 5:00:00 PM,9.36,0
30.027828,-94.593868,TX,Liberty County,White's Bayou,9/2/2017 5:00:00 PM,57.29,3.2
29.966629,-94.59624,TX,Liberty County,West Branch Devers Canal,9/2/2017 5:00:00 PM,48.7,3.7
29.943727,-94.595283,TX,Liberty County,Whites Bayou,9/2/2017 5:00:00 PM,44.62,6.2
30.08075,-93.81104,TX,Orange County,Lower Sabine River,9/3/2017 5:00:00 PM,9.54,0
30.07458,-93.84517,TX,Orange County,Lower Sabine River,9/3/2017 5:00:00 PM,9.81,0
30.39415,-94.02557,TX,Jasper County,West Tenmile Creek Neches River,9/3/2017 5:00:00 PM,52.91,1.35
29.71587,-95.27151,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,29.73,0.74
29.70519,-95.26383,TX,Harris County,Sims Bayou,9/2/2017 5:00:00 PM,18.31,2.21
29.69501,-95.25108,TX,Harris County,Sims Bayou,9/2/2017 5:00:00 PM,27.02,2.14
30.60359,-94.95793,TX,Polk County,Trinity River,8/30/2017 5:00:00 PM,93.17,1.28
29.69286,-95.25797,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,21.57,2.62
30.68371,-94.95556,TX,Polk County,Trinity River,8/30/2017 5:00:00 PM,116.12,4.44
30.70097,-94.99741,TX,Polk County,Trinity River,8/30/2017 5:00:00 PM,122.19,5.3
30.65944,-94.97763,TX,Polk County,Trinity River,8/30/2017 5:00:00 PM,105.67,2.2
29.68236,-95.25202,TX,Harris County,Sims Bayou,9/2/2017 5:00:00 PM,25.67,4.3
30.05347,-93.85742,TX,Orange County,Lower Sabine River,9/3/2017 5:00:00 PM,8.65,2.5
29.68003,-95.27781,TX,Harris County,Sims Bayou,9/2/2017 5:00:00 PM,23.7,5.7
30.70272,-94.84041,TX,Polk County,Trinity River,8/30/2017 5:00:00 PM,244.63,0
29.67394,-95.33836,TX,Harris County,Sims Bayou,9/2/2017 5:00:00 PM,38.03,0
30.23467,-94.18665,TX,Hardin County,Neches River,8/29/2017 5:00:00 PM,33.63,1.62
30.22073,-94.20171,TX,Hardin County,Trinity River,8/30/2017 5:00:00 PM,28.98,3.35
30.20203,-94.19686,TX,Hardin County,Trinity River,8/30/2017 5:00:00 PM,27.89,14.25
30.25567,-94.36494,TX,Hardin County,Trinity River,8/30/2017 5:00:00 PM,53.81,1.66
29.63846,-95.33062,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,36.55,0
30.20584,-94.34612,TX,Hardin County,Trinity River,8/30/2017 5:00:00 PM,42.21,6.89
30.18943,-94.14446,TX,Hardin County,Trinity River,8/30/2017 5:00:00 PM,23.51,6.11
30.16182,-94.16705,TX,Jefferson County,Trinity River,8/30/2017 5:00:00 PM,23.41,1.11
30.4039,-93.98002,TX,Jasper County,Gum Slough to Sabine River,9/3/2017 5:00:00 PM,55.45,2.6
30.17756,-94.17146,TX,Jefferson County,Trinity River,8/30/2017 5:00:00 PM,19.44,
30.18798,-94.17345,TX,Hardin County,Trinity River,8/30/2017 5:00:00 PM,16.3,4.95
30.18921,-94.19038,TX,Hardin County,Trinity River,8/30/2017 5:00:00 PM,28.91,1.89
30.18467,-94.23502,TX,Hardin County,Trinity River,8/30/2017 5:00:00 PM,33.26,
29.75654,-94.97104,TX,Harris County,Canal leading into East Fork Goose Creek,9/2/2017 5:00:00 PM,17.36,0
29.75514,-94.97664,TX,Harris County,East Fork Goose Creek,9/2/2017 5:00:00 PM,17.44,4.27
30.10621,-94.40298,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,41.17,5.83
29.72656,-94.99634,TX,Harris County,Unnamed Creek,9/2/2017 5:00:00 PM,9.74,1.28
30.0638,-94.40646,TX,Jefferson County,Neches River,8/30/2017 5:00:00 PM,41.96,7.86
30.06005,-94.33765,TX,Jefferson County,Neches River,8/30/2017 5:00:00 PM,40.54,0
29.73392,-94.98024,TX,Harris County,Unnamed creek flowing into Goose Creek,9/2/2017 5:00:00 PM,8.94,5.07
30.13313,-94.22311,TX,Jefferson County,Neches River,8/30/2017 5:00:00 PM,30.75,2.32
30.14545,-94.18814,TX,Jefferson County,Neches River,8/30/2017 5:00:00 PM,30.58,4.73
30.1532,-94.19428,TX,Jefferson County,Neches River,8/30/2017 5:00:00 PM,29.14,0
30.16236,-94.18481,TX,Jefferson County,Neches River,8/30/2017 5:00:00 PM,30.64,2.47
29.71122,-94.99328,TX,Harris County,Tabbs Bay,9/2/2017 5:00:00 PM,5.68,0
30.16919,-94.19966,TX,Jefferson County,Neches River,8/30/2017 5:00:00 PM,25.65,1.98
30.16425,-94.21279,TX,Jefferson County,Neches River,8/30/2017 5:00:00 PM,27.34,6.31
30.16925,-94.22712,TX,Jefferson County,Neches River,8/30/2017 5:00:00 PM,31.26,
29.70476,-95.03863,TX,Harris County,Upper San Jacinto Bay,9/2/2017 5:00:00 PM,7.18,0
30.16291,-94.27411,TX,Jefferson County,Neches River,8/30/2017 5:00:00 PM,33.2,
29.9379,-95.08197,TX,Harris County,Lake Houston,9/2/2017 5:00:00 PM,49.58,4.55
29.91171,-95.08942,TX,Harris County,Lake Houston,9/17/2017 5:00:00 PM,34.33,4.31
30.1447,-94.27252,TX,Jefferson County,Neches River,8/30/2017 5:00:00 PM,29.12,
30.15665,-94.33481,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,32.83,7.5
30.07718,-93.86491,TX,Orange County,Cow Bayou to Sabine River,9/3/2017 5:00:00 PM,12.58,1.6
30.16346,-94.31731,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,30.91,7.22
29.88028,-95.07005,TX,Harris County,Lake Houston,9/2/2017 5:00:00 PM,30.2,5.05
29.91226,-95.14293,TX,Harris County,Lake Houston,9/2/2017 5:00:00 PM,41.83,1.94
30.40207,-93.99517,TX,Jasper County,Gum Slough to Sabine River,9/3/2017 5:00:00 PM,51.1,1.9
29.88298,-95.12917,TX,Harris County,Lake Houston,9/2/2017 5:00:00 PM,38.2,0
29.84546,-95.07603,TX,Harris County,Lake Houston,9/2/2017 5:00:00 PM,22.86,5.93
29.81864,-95.0551,TX,Harris County,unknown,9/2/2017 5:00:00 PM,34.03,0
30.10963,-93.89236,TX,Orange County,Cow Bayou to Sabine River,9/3/2017 5:00:00 PM,16.53,5.3
29.8172,-95.07413,TX,Harris County,unknown,9/17/2017 5:00:00 PM,19.66,4.46
30.15665,-94.70087,TX,Liberty County,Unknown,8/30/2017 5:00:00 PM,71.9,2.7
29.82448,-95.09658,TX,Harris County,unknown,9/2/2017 5:00:00 PM,19.99,5.29
29.8053,-95.09588,TX,Harris County,unknown,9/2/2017 5:00:00 PM,19.01,0
30.16414,-94.64312,TX,Liberty County,Neches River,8/30/2017 5:00:00 PM,68.3,0
30.11805,-94.64017,TX,Liberty County,Neches River,8/30/2017 5:00:00 PM,79.3,1.9
29.78189,-95.1022,TX,Harris County,unknown,9/2/2017 5:00:00 PM,12.39,6.3
30.02454,-94.50021,TX,Liberty County,Unknown,8/30/2017 5:00:00 PM,46.8,0.4
30.0284,-94.47227,TX,Liberty County,Neches River,8/30/2017 5:00:00 PM,46.2,1.3
29.75211,-95.08775,TX,Harris County,unknown,9/2/2017 5:00:00 PM,11.6,3.07
30.12028,-94.42732,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,43,1.5
29.75699,-95.12404,TX,Harris County,unknown,9/2/2017 5:00:00 PM,10.52,0
30.14129,-94.4323,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,44.6,4.9
29.71115,-95.1637,TX,Harris County,unknown,9/2/2017 5:00:00 PM,28.65,2.42
29.68164,-95.18002,TX,Harris County,unknown,9/2/2017 5:00:00 PM,30.79,1.23
30.25613,-94.5622,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,70.2,4.65
29.66531,-95.19899,TX,Harris County,Vince Bayou,9/2/2017 5:00:00 PM,32.03,0
29.752,-95.34362,TX,Harris County,unknown,9/2/2017 5:00:00 PM,44.43,1.69
29.73611,-95.28226,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,23.4,1.69
30.32995,-93.93372,TX,Jasper County,Gum Slough to Sabine River,9/3/2017 5:00:00 PM,41.3,0
29.72915,-95.26618,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,25.22,1.04
29.73368,-95.23009,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,10.93,4.62
29.71516,-95.21844,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,12.59,5.06
29.74107,-95.21214,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,11,4.84
29.76214,-95.22176,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,20.96,3.34
29.77863,-95.22791,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,28.16,2
29.78578,-95.24732,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,32.22,1.93
30.26761,-93.98181,TX,Jasper County,Lower Sabine,9/3/2017 5:00:00 PM,33.6,1.7
29.79719,-95.27435,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,36.38,1.23
30.59922,-94.31577,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,111.91,2.3
30.6028,-94.28711,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,111.8,1.8
30.56181,-94.2491,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,87.5,1.25
29.81461,-95.27752,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,43.52,2.9
30.13264,-93.91354,TX,Orange County,Cow Bayou to Sabine River,9/3/2017 5:00:00 PM,19.03,1.6
29.80706,-95.32912,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,44.45,2.08
30.065216,-94.802831,TX,Liberty County,Large canal,9/2/2017 5:00:00 PM,30.65,0
30.036176,-94.793001,TX,Liberty County,Clayton Bayou,9/2/2017 5:00:00 PM,23.62,7.4
30.67649,-94.35149,TX,Tyler County,Unknown,8/30/2017 5:00:00 PM,152,3.4
30.61976,-94.35718,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,122.8,5.95
30.46658,-94.32186,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,75.6,1.6
30.51081,-94.37604,TX,Hardin County,Unknown,8/30/2017 5:00:00 PM,84.9,5.8
30.52171,-94.34512,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,84.4,5.4
30.56057,-94.40012,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,105.3,0
30.61477,-94.46397,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,135.5,4.2
30.61622,-94.45648,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,138,0
30.77593,-94.40884,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,226.4,0
30.77486,-94.43207,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,235.75,3.2
30.76425,-94.48144,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,226.9,0.9
30.75591,-94.52802,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,229.3,0
30.75402,-94.57677,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,249.69,0
30.74346,-94.6229,TX,Polk County,Neches River,8/30/2017 5:00:00 PM,249.57,1.65
30.27772,-94.19939,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,36.6,2.7
30.28877,-94.18742,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,37.4,3.85
30.26575,-94.17495,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,30.9,5.45
30.28439,-94.18163,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,34.6,8.2
30.3835,-94.17458,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,64.4,0
30.010858,-94.773728,TX,Liberty County,Trinity River,9/2/2017 5:00:00 PM,22.09,7.6
30.40005,-94.19456,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,61.8,0.5
29.973672,-94.84463,TX,Liberty County,River (name unknown),9/2/2017 5:00:00 PM,25.4,0
30.3756,-94.21415,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,53.8,3
30.35091,-94.20287,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,48.2,1.75
29.969109,-94.74265,TX,Liberty County,Drainage Ditch,9/2/2017 5:00:00 PM,20.78,7.1
30.34887,-94.22964,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,51.8,3.35
30.34937,-94.23174,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,52.2,4.05
29.935947,-94.762789,TX,Liberty County,Trinity River,9/2/2017 5:00:00 PM,18.34,3.6
30.34964,-94.29013,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,59.9,3
30.37492,-94.29914,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,58.9,5.8
30.39225,-94.28735,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,57.9,7.7
29.947162,-94.762201,TX,Liberty County,West Branch Devers Canal,9/2/2017 5:00:00 PM,19.74,3.7
30.33703,-94.4194,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,69.1,2.4
29.830347,-94.737645,TX,Chambers County,Trinity River,9/2/2017 5:00:00 PM,6.38,2.6
30.34222,-94.35165,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,63.7,2.4
30.36147,-94.32655,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,58.2,0.45
30.39226,-94.42268,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,83.9,0
29.875064,-94.828751,TX,Chambers County,Old River,9/2/2017 5:00:00 PM,8.85,0
30.48311,-94.39491,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,82.8,0
29.837686,-94.758368,TX,Chambers County,Trinity River,9/13/2017 5:00:00 PM,7.86,4.7
30.47998,-94.39462,TX,Hardin County,Neches River,8/30/2017 5:00:00 PM,82.4,0
29.830937,-94.800856,TX,Chambers County,Old River Lake,9/2/2017 5:00:00 PM,7.99,3.2
29.805707,-94.838454,TX,Chambers County,Cotton Bayou,9/2/2017 5:00:00 PM,10.6,2.3
29.35353,-95.18681,TX,Brazoria County,halls bayou,9/2/2017 5:00:00 PM,25.85,6.2
30.55834,-94.4628,TX,Tyler County,Neches River,8/30/2017 5:00:00 PM,108.7,3.6
30.78729,-94.76782,TX,Polk County,Neches River,8/30/2017 5:00:00 PM,267.49,3.6
29.33235,-95.06837,TX,Galveston County,willow bayou,9/2/2017 5:00:00 PM,17.2,4.69
30.67146,-94.68958,TX,Polk County,Neches River,8/30/2017 5:00:00 PM,197.14,2.05
29.33428,-95.10469,TX,Galveston County,cloud bayou,9/2/2017 5:00:00 PM,20.6,3.58
29.35896,-95.09964,TX,Galveston County,cloud bayou,9/2/2017 5:00:00 PM,22.65,2.6
29.6975,-95.855,TX,Fort Bend County,Flewellen creek,9/2/2017 5:00:00 PM,125.6,0
29.69288,-95.89025,TX,Fort Bend County,Unnamed retention pond,9/2/2017 5:00:00 PM,110.7,1.54
29.68061,-95.89532,TX,Fort Bend County,Fulshear Creek,9/2/2017 5:00:00 PM,103.1,0
30.90011,-94.12683,TX,Jasper County,Neches River,8/30/2017 5:00:00 PM,115.55,0.65
30.92469,-94.15694,TX,Jasper County,Neches River,8/30/2017 5:00:00 PM,87.6,1.7
29.64962,-95.84928,TX,Fort Bend County,Flewellen Creek,9/2/2017 5:00:00 PM,99.8,0
30.98341,-94.13654,TX,Jasper County,Neches River,8/30/2017 5:00:00 PM,116.41,3.2
29.63564,-95.82327,TX,Fort Bend County,Jones Creek,9/2/2017 5:00:00 PM,95.3,0
31.00164,-94.15184,TX,Jasper County,Neches River,8/30/2017 5:00:00 PM,116.04,1.3
29.64308,-95.74341,TX,Fort Bend County,Oyster creek,9/2/2017 5:00:00 PM,81.1,0
29.65337,-95.7373,TX,Fort Bend County,Figure four lake,9/2/2017 5:00:00 PM,85.8,0
31.01465,-94.16116,TX,Jasper County,Unknown,8/30/2017 5:00:00 PM,92.61,0.3
29.63086,-95.71703,TX,Fort Bend County,Oyster Creek,9/2/2017 5:00:00 PM,79.8,0
29.61876,-95.68355,TX,Fort Bend County,Oyster Creek,9/2/2017 5:00:00 PM,80.7,1.3
29.62512,-95.6804,TX,Fort Bend County,Pumpkin Lake,9/2/2017 5:00:00 AM,80.55,0.77
29.63411,-95.6517,TX,Fort Bend County,Oyster creek,9/2/2017 5:00:00 PM,77.5,0
28.9654,-95.2913,TX,Brazoria County,Gulf of Mexico,8/26/2017 5:00:00 PM,1.9,0
29.61528,-95.64497,TX,Fort Bend County,Tributary to Oyster Creek,9/2/2017 5:00:00 PM,71.5,0
28.969033,-95.283439,TX,Brazoria County,Gulf of Mexico,8/26/2017 5:00:00 PM,3.9,0
29.62975,-95.6341,TX,Fort Bend County,Drainage near St.Theresa school,9/2/2017 5:00:00 PM,72.15,0
30.11294,-95.4225,TX,Montgomery County,Spring Creek,9/9/2017 5:00:00 PM,106.74,5.7
28.9794,-95.2682,TX,Brazoria County,Gulf of Mexico,8/27/2017 5:00:00 PM,4.2,1.9
28.9718,-95.2619,TX,Brazoria County,Gulf of Mexico,8/30/2017 5:00:00 PM,6.7,0
29.5306,-95.5931,TX,Fort Bend County,Brazos River,8/30/2017 5:00:00 PM,67.14,1.97
29.4865,-95.6095,TX,Fort Bend County,Brazos River,8/29/2017 5:00:00 PM,55.37,7.2
30.11586,-95.50716,TX,Harris County,Willow Creek,9/2/2017 5:00:00 PM,115.24,5.98
30.11328,-95.50729,TX,Harris County,Willow Creek,9/2/2017 5:00:00 PM,122.13,0
30.1481,-95.50589,TX,Montgomery County,Spring Creek,9/2/2017 5:00:00 PM,130.07,0
29.52887,-95.62402,TX,Fort Bend County,Brazos River,8/29/2017 5:00:00 PM,67.89,1.76
30.19716,-95.5351,TX,Montgomery County,Bear Branch,9/2/2017 5:00:00 PM,157.89,0
30.17624,-95.60181,TX,Montgomery County,Dry Creek,9/2/2017 5:00:00 PM,154.46,0
30.15654,-95.63061,TX,Montgomery County,Mill Creek,9/2/2017 5:00:00 PM,163.09,1.97
30.22811,-95.70878,TX,Montgomery County,Mill Creek,9/2/2017 5:00:00 PM,197.66,0
29.41159,-95.71145,TX,Fort Bend County,Brazos River,8/30/2017 5:00:00 PM,58.12,3.8
30.19055,-95.75282,TX,Montgomery County,Unnamed creek,9/2/2017 5:00:00 PM,222.49,2.25
30.14358,-95.75286,TX,Montgomery County,Walnut Creek,9/2/2017 5:00:00 PM,197.93,3.02
30.13311,-95.96921,TX,Waller County,Ponds Creek,9/2/2017 5:00:00 PM,283.89,4
29.66759,-96.50367,TX,Colorado County,Colorado River,8/30/2017 5:00:00 PM,187.68,2.53
30.14825,-95.94447,TX,Waller County,Spring Creek,9/2/2017 5:00:00 PM,276.35,3.99
30.18878,-95.82579,TX,Waller County,Walnut Creek,9/2/2017 5:00:00 PM,231.53,3.04
30.18938,-95.8204,TX,Waller County,Birch Creek,9/2/2017 5:00:00 PM,234.07,3.3
29.63853,-96.59372,TX,Colorado County,Colorado River,8/30/2017 5:00:00 PM,238.43,4.5
30.09705,-95.99828,TX,Waller County,Ponds Creek,9/3/2017 4:00:00 AM,226.33,6.79
29.57926,-96.41842,TX,Colorado County,Colorado River,8/30/2017 5:00:00 PM,171.82,0.7
29.77226,-95.88716,TX,Waller County,Willow Fork,9/2/2017 5:00:00 PM,151.63,0
29.78542,-95.89927,TX,Waller County,Willow Fork,9/2/2017 5:00:00 PM,157.1,0
29.78443,-95.84458,TX,Waller County,Snake Cr,9/2/2017 5:00:00 PM,138.83,4.12
29.45055,-96.35009,TX,Colorado County,Colorado River,8/30/2017 5:00:00 PM,142.5,6
29.77993,-95.82564,TX,Fort Bend County,Buffalo Bayou,9/2/2017 5:00:00 PM,143.38,0
29.79458,-95.76207,TX,Harris County,Mason Cr,9/2/2017 4:56:00 PM,127.5,0
29.77569,-95.8343,TX,Fort Bend County,Willow Fork,9/8/2017 5:00:00 PM,133.89,5.12
29.43966,-96.31776,TX,Wharton County,Colorado River,8/30/2017 5:00:00 PM,137.32,3.55
29.76528,-95.82202,TX,Fort Bend County,Buffalo Bayou,9/2/2017 5:00:00 PM,129.2,3.4
29.42403,-96.28416,TX,Wharton County,Colorado River,8/30/2017 5:00:00 PM,131.37,0
29.75001,-95.82548,TX,Fort Bend County,Buffalo Bayou,9/2/2017 5:00:00 PM,120.65,0
29.74534,-95.78379,TX,Fort Bend County,Buffalo Bayou,9/8/2017 5:00:00 PM,117.11,1.44
29.73643,-95.74881,TX,Fort Bend County,Buffalo Bayou,9/2/2017 5:00:00 PM,100.37,0
29.71081,-95.79822,TX,Fort Bend County,Buffalo Bayou,9/2/2017 5:00:00 PM,102.54,0
29.71693,-95.74408,TX,Fort Bend County,Buffalo Bayou,9/2/2017 5:00:00 PM,101.26,2.73
29.71148,-95.68802,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,101.39,0
29.77655,-95.68803,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,100.54,1.6
29.76068,-95.70302,TX,Harris County,Buffalo Bayou,9/2/2017 5:00:00 PM,100.86,2.72
29.75622,-95.71381,TX,Harris County,Mason Cr,9/2/2017 5:00:00 PM,101.32,0
30.27373,-93.94672,TX,Jasper County,Gum Slough to Sabine River,9/3/2017 5:00:00 PM,37,5.9
29.79984,-95.69312,TX,Harris County,South Mayde Creek,9/2/2017 5:00:00 PM,108.17,5.74
29.80842,-95.67383,TX,Harris County,South Mayde Creek,9/2/2017 5:00:00 PM,108.83,5.96
29.82303,-95.74633,TX,Harris County,South Mayde Cr,9/2/2017 5:00:00 PM,125.93,1.95
29.85088,-95.77355,TX,Harris County,South Mayde Cr,9/2/2017 5:00:00 PM,142.4,2.65
29.87522,-95.76947,TX,Harris County,Bear Cr,9/2/2017 5:00:00 PM,148.74,0.91
29.86147,-95.73068,TX,Harris County,Bear Cr,9/2/2017 5:00:00 PM,135.11,1.47
29.88686,-95.72167,TX,Harris County,Dinner Cr,9/2/2017 5:00:00 PM,136.39,0
29.902,-95.70417,TX,Harris County,Langham Cr,9/2/2017 5:00:00 PM,136.86,0
29.91324,-95.68169,TX,Harris County,Horsepen Cr,9/2/2017 5:00:00 PM,136.08,5.85
29.93966,-95.71543,TX,Harris County,Cypress Creek,9/2/2017 5:00:00 PM,149.55,2.23
29.89641,-95.64598,TX,Harris County,Horsepen Cr,9/2/2017 5:00:00 PM,119.13,0
29.87157,-95.68313,TX,Harris County,Langham Cr.,9/2/2017 5:00:00 PM,120.06,0
29.84495,-95.69244,TX,Harris County,Bear Cr,9/2/2017 5:00:00 PM,118,0
29.86942,-95.68288,TX,Harris County,Bear Cr,9/2/2017 5:00:00 PM,120.56,0
29.87816,-95.62549,TX,Harris County,Horsepen Cr,9/2/2017 5:00:00 PM,112.55,0
30.14277,-93.99039,TX,Orange County,Lower Sabine River,9/3/2017 5:00:00 PM,22,2.5
29.8575,-95.62362,TX,Harris County,Langham Cr.,9/2/2017 5:00:00 PM,108.7,2.69
29.84466,-95.637,TX,Harris County,Bear Cr,9/2/2017 5:00:00 PM,108.27,2.18
29.83113,-95.64628,TX,Harris County,Bear Creek,9/2/2017 5:00:00 PM,108.64,5
29.83597,-95.63039,TX,Harris County,Langham Cr,9/2/2017 5:00:00 PM,108.69,8.4
29.59133,-95.04104,TX,Harris County,Armand Bayou,9/10/2017 5:00:00 PM,7.95,0
30.03045,-95.84436,TX,Harris County,Little Cypress Cr,9/2/2017 5:00:00 PM,219.51,2.93
30.04305,-95.93626,TX,Waller County,Snake Creek,9/2/2017 5:00:00 PM,236.37,0
30.00508,-95.90818,TX,Waller County,Mound Cr,9/2/2017 5:00:00 PM,205.67,0
29.97963,-95.90785,TX,Waller County,Snake Creek,9/2/2017 4:57:00 PM,200.35,0
29.9478,-95.92415,TX,Waller County,Live Oak Creek,9/2/2017 5:00:00 PM,188,3.89
30.02246,-95.72477,TX,Harris County,Little Cypress Cr,9/2/2017 5:00:00 PM,169.52,3.46
29.96127,-95.74118,TX,Harris County,Bridgeland Lake,9/2/2017 5:00:00 PM,150.13,0
29.94522,-95.65133,TX,Harris County,Cypress cr,9/2/2017 5:00:00 PM,137.05,2.75
29.9522,-95.64955,TX,Harris County,Cypress Cr,9/2/2017 5:00:00 PM,136.55,5.55
29.9725,-95.66294,TX,Harris County,Cypress Creek,9/2/2017 5:00:00 PM,141.81,0
29.99092,-95.65353,TX,Harris County,Little Cypress Cr,9/2/2017 5:00:00 PM,145.31,5.3
30.00911,-95.62327,TX,Harris County,Faulkey Gully,9/2/2017 5:00:00 PM,142.94,0
30.17773,-93.92525,TX,Orange County,Cow Bayou to Sabine River,9/1/2017 5:00:00 PM,23.4,3.8
30.01453,-95.57813,TX,Harris County,Cypress Creek,9/2/2017 5:00:00 PM,133.93,0
29.98767,-95.56861,TX,Harris County,Marshall Lake,9/2/2017 5:00:00 PM,123.29,0
29.99411,-95.54108,TX,Harris County,Cypress Cr,9/2/2017 5:00:00 PM,117.13,5.34
29.98728,-95.52176,TX,Harris County,Cypress Creek,9/2/2017 5:00:00 PM,121.9,0
30.01855,-95.48399,TX,Harris County,Cypress Cr,9/2/2017 5:00:00 PM,107.38,5.63
30.03142,-95.46253,TX,Harris County,Cypress Cr,9/2/2017 5:00:00 PM,102.92,6.63
30.03453,-95.4461,TX,Harris County,Cypress Cr,9/2/2017 5:00:00 PM,100.04,4.77
30.04526,-95.44433,TX,Harris County,Bonds/Seals Gully,9/2/2017 5:00:00 PM,101.01,5.76
30.04463,-95.41991,TX,Harris County,Lemm Gully,9/2/2017 5:00:00 PM,94.67,6.22
